"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x3028910248","x1295791537394262017",2020-08-18 18:35:51,"AlexOdeskhian","This was what happened at the studio today. 

#phcn #BBNaijaLocdown #talkshow #videoeditor #videographer #AlexOdeskhian 

Kindly watch the output https://t.co/MdoAMb40pQ","Twitter for iPhone",145,,,,FALSE,FALSE,1,0,,,"phcn BBNaijaLocdown talkshow videoeditor videographer AlexOdeskhian",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1295790820646359041/pu/img/vxMAxRXCdyIs27tm.jpg","https://t.co/MdoAMb40pQ","https://twitter.com/AlexOdeskhian/status/1295791537394262017/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1295790820646359041/pu/img/vxMAxRXCdyIs27tm.jpg","https://t.co/MdoAMb40pQ","https://twitter.com/AlexOdeskhian/status/1295791537394262017/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlexOdeskhian/status/1295791537394262017","Alexander","","A content creator|writer|video editor|motion graphics| Photographer | Retoucher.",,FALSE,73,294,0,410,319,2015-02-10 21:53:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/3028910248/1559896930","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1277727333181526026/fWRAyMDG_normal.jpg"
"x49095683","x1295542909303959553",2020-08-18 02:07:54,"djhumility","Are they casting out the Demons in the Transformer ??? Do Witches, Wizards and other Demons now stay in there? Or ???? Can someone help me out plsss ????  

...
#phcn  #nigeria #fashola #lagosstategovernor #wedeyjoke… https://t.co/HCE4O5wV4E","Instagram",241,,,,FALSE,FALSE,1,0,,,"phcn nigeria fashola lagosstategovernor wedeyjoke",,"instagram.com/p/CEAyNblDCJk/…","https://t.co/HCE4O5wV4E","https://www.instagram.com/p/CEAyNblDCJk/?igshid=x0t7h4d7lt86",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a2d3e42a909c72.json","Sangotedo","Sangotedo, Nigeria","city","Nigeria","NG","6.47331003 3.62422273","3.62422273 6.47331003","3.6025336 3.6405344 3.6405344 3.6025336 6.4659707 6.4659707 6.4808592 6.4808592","https://twitter.com/djhumility/status/1295542909303959553","Dj Humility","Lagos, Nigeria","International Award Winning Dj, CEO Humble Productions & H-Records. For Bookings: djhumility@yahoo.com, jaojeh@hotmail.com +19176675976 | 07034750443","https://t.co/74Q6Y4vyTp",FALSE,51071,4322,97,11898,2241,2009-06-20 19:36:15,FALSE,"https://t.co/74Q6Y4vyTp","http://www.djhumility.com",,"https://pbs.twimg.com/profile_banners/49095683/1541352796","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1250890427508678671/WxOZKmeR_normal.jpg"
"x1202265389633343488","x1295346398259490816",2020-08-17 13:07:02,"npgtbills","DON'T FAIL TO DARE.

#Merrybills #airtime #data #bills #phcn #dstv #gotv #multichoice #mtn #glo #system #mobile #Emoney #spectranet #airtel #9mobile #internet #agent #MondayMotivation #MerrybillsMondayMotivation https://t.co/LUNM4wrMpy","Twitter for Android",211,,,,FALSE,FALSE,0,0,,,"Merrybills airtime data bills phcn dstv gotv multichoice mtn glo system mobile Emoney spectranet airtel 9mobile internet agent MondayMotivation MerrybillsMondayMotivation",,,,,"http://pbs.twimg.com/media/Efn-rSPWkAAHoFA.jpg","https://t.co/LUNM4wrMpy","https://twitter.com/npgtbills/status/1295346398259490816/photo/1","photo","http://pbs.twimg.com/media/Efn-rSPWkAAHoFA.jpg","https://t.co/LUNM4wrMpy","https://twitter.com/npgtbills/status/1295346398259490816/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/npgtbills/status/1295346398259490816","Nani Pearl Global Technologies","Nigeria","- Instant recharge of airtime & databundle for MTN, Glo, Airtel, 9mobile

- Instant activation of DStv, GOtv and Startimes subscription.

- Instant PHCN","https://t.co/vXXHeHimdp",FALSE,54,62,0,114,30,2019-12-04 16:36:33,FALSE,"https://t.co/vXXHeHimdp","https://npgtbills.com",,"https://pbs.twimg.com/profile_banners/1202265389633343488/1575477760",,"http://pbs.twimg.com/profile_images/1202265689979064320/hRcVQ4JW_normal.jpg"
"x54994097","x1295081083105615872",2020-08-16 19:32:46,"Connect2PeeKay","#egetwhy #Phcn #prayforNigeria https://t.co/jTLo7iwFQe","Twitter for Android",30,,,,FALSE,FALSE,0,0,,,"egetwhy Phcn prayforNigeria",,,,,"http://pbs.twimg.com/media/EfkNUlnWsAEb9d1.jpg","https://t.co/jTLo7iwFQe","https://twitter.com/Connect2PeeKay/status/1295081083105615872/photo/1","photo","http://pbs.twimg.com/media/EfkNUlnWsAEb9d1.jpg","https://t.co/jTLo7iwFQe","https://twitter.com/Connect2PeeKay/status/1295081083105615872/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Connect2PeeKay/status/1295081083105615872","KINGSLEY EBIA","","My name is Kingsley Ebia and i believe in the NIGERIAN DREAM.
#NOSIDONLOOK","https://t.co/UVUVL5Cc4P",FALSE,703,994,7,1605,938,2009-07-08 19:07:48,FALSE,"https://t.co/UVUVL5Cc4P","http://www.nosidonlook.org",,"https://pbs.twimg.com/profile_banners/54994097/1591099727","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1267790249981292546/GLTGu1R4_normal.jpg"
"x1260874241219735553","x1294638902146408449",2020-08-15 14:15:42,"Johnnyrastro_02","Solve this maths,if c is found in #NDDC,#NNPC,#CBN #PHCN,#NCDC,#EFCC,#ICPC.
What is C in #Nigeria ?","Twitter for Android",99,,,,FALSE,FALSE,2,0,,,"NDDC NNPC CBN PHCN NCDC EFCC ICPC Nigeria",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Johnnyrastro_02/status/1294638902146408449","Yung Lyricist <U+270D><U+FE0F>","Turn On My Notification <U+0001F514> ","THE NEXT BIG THING <U+0001F525><U+0001F692>
               Singer<U+0001F3B6>|Songwriter<U+0001F4DD>|Performing Act <U+0001F3A4>
BOOKINGS<U+0001F4EC>Johnnyrastroofficial@gmail
                   #FEELINGS<U+0001F648> OUT NOW <U+0001F30E><U+0001F447>","https://t.co/WXW1WR2kP9",FALSE,134,89,0,85,34,2020-05-14 10:07:11,FALSE,"https://t.co/WXW1WR2kP9","https://audiomack.com/song/johnnyrastro_official/feelings-prod-by-livetbeats",,"https://pbs.twimg.com/profile_banners/1260874241219735553/1596741535",,"http://pbs.twimg.com/profile_images/1288911265017012226/pJ_aEuNB_normal.jpg"
"x935177072036675584","x1294573638851715072",2020-08-15 09:56:22,"AjokeFila","Out of all the states I have been to ,#akure is the worst state in terms of #electricity ,no wonder there are no companies ,and manufacturing companies here , how can the so called #phcn be supplying just 3 hours electricity a day ,you can imagine since 9am.","Twitter for Android",258,,,,FALSE,FALSE,1,0,,,"akure electricity phcn",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AjokeFila/status/1294573638851715072","proudly ICON<U+0001F44D>","Nigeria","A writer.
Social media manager.
Customer Service Professional.
Digital marketer/sales expert.
A motivator .
Born hustler.
Goal getter.
Computer scientist.",,FALSE,43,88,0,275,109,2017-11-27 16:02:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/935177072036675584/1596405450",,"http://pbs.twimg.com/profile_images/1290333316923756545/WWTKXesd_normal.jpg"
"x743790801004683268","x1294423590692098053",2020-08-15 00:00:07,"toniadeola","#sad #naija #nigeria #phcn #nepa #bordersandhairlines #boundaries #episode6 #stories #amenities #rain #power #electricity #internet #water #badleadership https://t.co/C0tevO4sBt","Instagram",177,,,,FALSE,FALSE,0,0,,,"sad naija nigeria phcn nepa bordersandhairlines boundaries episode6 stories amenities rain power electricity internet water badleadership",,"instagram.com/p/CD45jkzhVCF/…","https://t.co/C0tevO4sBt","https://www.instagram.com/p/CD45jkzhVCF/?igshid=1mmb3k1hvk283",,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/toniadeola/status/1294423590692098053","Fope Adeola","Ilorin, Nigeria","Writer||Creative||Drummer.",,FALSE,113,118,1,132,87,2016-06-17 13:02:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/743790801004683268/1486224636",,"http://pbs.twimg.com/profile_images/1190582484062392327/2KjdeYj8_normal.jpg"
"x1045392106779561984","x1294236595164450816",2020-08-14 11:37:04,"theTech_Gent","How can @phcn be so mean! I have not seen light for past 3days @ibadan bodija.

#ibdc
#ibadan 
#bodija
#phcn","Twitter for Android",108,,,,FALSE,FALSE,0,0,,,"ibdc ibadan bodija phcn",,,,,,,,,,,,,"x78734013 x17632761","Phcn ibadan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/theTech_Gent/status/1294236595164450816","Opeyemi Peter","Ibadan, Nigeria","iCode<U+269B> | iDev<U+0001F4BB> | iDesign <U+0001F5B1>| iLearn | WebDevelopement.",,FALSE,185,1292,1,197,218,2018-09-27 19:17:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1045392106779561984/1591497099",,"http://pbs.twimg.com/profile_images/1192225745042640897/aJq6UwsL_normal.jpg"
"x1177402171979128832","x1293862586073702400",2020-08-13 10:50:53,"officialmaryo","Part of the reason Nigeria youth are not been productive it's because there's little or no adequate electricity supply.
#phcn
#electricity
#nigeriayouth
#YouthDay2020 
#aedc","Twitter for Android",173,,,,FALSE,FALSE,1,0,,,"phcn electricity nigeriayouth YouthDay2020 aedc",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/officialmaryo/status/1293862586073702400","Mary Omale","Abuja, Nigeria","Fashion designer, entrepreneur, 2019 Tony Elumelu candidate CEO @sewneatcouture",,FALSE,17,150,0,167,124,2019-09-27 01:59:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/1177402171979128832/1581498709",,"http://pbs.twimg.com/profile_images/1275531412796575748/bTWKxz8-_normal.jpg"
"x1177402171979128832","x1293861558829842434",2020-08-13 10:46:49,"officialmaryo","Can't imagine waking up in the morning, planned your day and at the end Power Holding Company of Nigeria (PHCN) decided to render you useless by not bringing light. 
#phcn
#nigeriayouth
#weneedlight
#aedc","Twitter for Android",204,,,,FALSE,FALSE,0,0,,,"phcn nigeriayouth weneedlight aedc",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/officialmaryo/status/1293861558829842434","Mary Omale","Abuja, Nigeria","Fashion designer, entrepreneur, 2019 Tony Elumelu candidate CEO @sewneatcouture",,FALSE,17,150,0,167,124,2019-09-27 01:59:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/1177402171979128832/1581498709",,"http://pbs.twimg.com/profile_images/1275531412796575748/bTWKxz8-_normal.jpg"
